,src,dst,label
412,398,50,1
413,398,52,1
414,398,56,1
415,398,22,1
416,398,41,1
417,398,25,1
418,398,10,1
419,398,29,1
420,398,13,1
421,398,73,1
422,398,77,1
423,398,14,1
424,398,81,1
425,398,83,1
426,398,90,1
427,398,19,1
428,398,3287,1
429,398,39,1
430,398,98,1
431,398,191,1
432,398,100,1
433,398,57,1
434,398,58,1
435,398,40,1
436,398,62,1
437,398,3288,1
438,398,237,1
439,398,63,1
440,398,110,1
441,398,113,1
442,398,108,1
443,398,114,1
444,398,27,1
445,398,64,1
446,398,30,1
447,398,23,1
448,398,32,1
449,398,123,1
450,398,31,1
451,398,312,1
452,398,128,1
453,398,134,1
454,398,35,1
455,398,138,1
456,398,45,1
457,398,130,1
458,398,103,1
459,398,140,1
460,398,37,1
461,398,143,1
462,398,145,1
463,398,47,1
464,398,72,1
465,398,147,1
466,398,557,1
467,398,148,1
468,398,149,1
469,398,49,1
470,398,150,1
471,398,74,1
472,398,151,1
473,398,3289,1
474,398,3290,1
475,398,3291,1
476,398,152,1
477,398,153,1
478,398,154,1
479,398,155,1
480,398,156,1
481,398,76,1
482,398,157,1
483,398,158,1
484,398,3292,1
485,398,161,1
486,398,8,1
487,398,162,1
488,398,79,1
489,398,38,1
490,398,163,1
491,398,3293,1
492,398,164,1
493,398,165,1
494,398,3294,1
495,398,80,1
496,398,574,1
497,398,82,1
498,398,84,1
499,398,1705,1
500,398,16,1
501,398,3295,1
502,398,2580,1
503,398,51,1
504,398,166,1
505,398,3296,1
506,398,3297,1
507,398,15,1
508,398,167,1
509,398,169,1
510,398,86,1
511,398,170,1
512,398,85,1
513,398,168,1
514,398,2939,1
515,398,172,1
516,398,17,1
517,398,173,1
518,398,171,1
519,398,88,1
520,398,3298,1
521,398,89,1
522,398,174,1
523,398,175,1
524,398,87,1
525,398,176,1
526,398,91,1
527,398,3299,1
528,398,177,1
529,398,178,1
530,398,179,1
531,398,2434,1
532,398,1703,1
533,398,3300,1
534,398,182,1
535,398,92,1
536,398,53,1
537,398,185,1
538,398,183,1
539,398,93,1
540,398,2331,1
541,398,904,1
542,398,184,1
543,398,3301,1
544,398,186,1
545,398,3302,1
546,398,187,1
547,398,105,1
548,398,1618,1
549,398,94,1
550,398,3303,1
551,398,3304,1
552,398,96,1
553,398,55,1
554,398,1012,1
555,398,188,1
556,398,97,1
557,398,189,1
558,398,190,1
559,398,192,1
560,398,194,1
561,398,3305,1
562,398,196,1
563,398,195,1
564,398,193,1
565,398,197,1
566,398,198,1
567,398,199,1
568,398,201,1
569,398,3306,1
570,398,3142,1
571,398,99,1
572,398,200,1
573,398,203,1
574,398,202,1
575,398,204,1
576,398,3307,1
577,398,208,1
578,398,206,1
579,398,205,1
580,398,207,1
581,398,209,1
582,398,101,1
583,398,1907,1
584,398,211,1
585,398,102,1
586,398,212,1
587,398,214,1
588,398,215,1
589,398,213,1
590,398,3129,1
591,398,210,1
592,398,217,1
593,398,216,1
594,398,218,1
595,398,3308,1
596,398,219,1
597,398,104,1
598,398,106,1
599,398,107,1
600,398,2,1
601,398,220,1
602,398,221,1
603,398,222,1
604,398,3309,1
605,398,223,1
606,398,224,1
607,398,59,1
608,398,225,1
609,398,226,1
610,398,3310,1
611,398,227,1
612,398,3311,1
613,398,60,1
614,398,2848,1
615,398,3312,1
616,398,2627,1
617,398,3313,1
618,398,228,1
619,398,3314,1
620,398,229,1
621,398,230,1
622,398,3315,1
623,398,61,1
624,398,234,1
625,398,231,1
626,398,232,1
627,398,3316,1
628,398,235,1
629,398,241,1
630,398,236,1
631,398,109,1
632,398,233,1
633,398,239,1
634,398,238,1
635,398,3317,1
636,398,242,1
637,398,3318,1
638,398,243,1
639,398,245,1
640,398,244,1
641,398,112,1
642,398,246,1
643,398,3319,1
644,398,3320,1
645,398,1022,1
646,398,247,1
647,398,7,1
648,398,248,1
649,398,249,1
650,398,255,1
651,398,252,1
652,398,253,1
653,398,250,1
654,398,254,1
655,398,3,1
656,398,1644,1
657,398,256,1
658,398,1265,1
659,398,257,1
660,398,265,1
661,398,259,1
662,398,262,1
663,398,261,1
664,398,3321,1
665,398,260,1
666,398,263,1
667,398,264,1
668,398,4,1
669,398,251,1
670,398,3322,1
671,398,929,1
672,398,266,1
673,398,267,1
674,398,268,1
675,398,270,1
676,398,269,1
677,398,3323,1
678,398,3324,1
679,398,271,1
680,398,272,1
681,398,3325,1
682,398,258,1
683,398,28,1
684,398,274,1
685,398,1844,1
686,398,115,1
687,398,276,1
688,398,277,1
689,398,65,1
690,398,278,1
691,398,66,1
692,398,67,1
693,398,281,1
694,398,279,1
695,398,280,1
696,398,3326,1
697,398,3327,1
698,398,3328,1
699,398,117,1
700,398,282,1
701,398,118,1
702,398,3329,1
703,398,283,1
704,398,1216,1
705,398,116,1
706,398,284,1
707,398,2457,1
708,398,285,1
709,398,5,1
710,398,3330,1
711,398,286,1
712,398,3331,1
713,398,287,1
714,398,288,1
715,398,68,1
716,398,289,1
717,398,291,1
718,398,3332,1
719,398,290,1
720,398,296,1
721,398,3333,1
722,398,293,1
723,398,3047,1
724,398,295,1
725,398,120,1
726,398,301,1
727,398,294,1
728,398,298,1
729,398,299,1
730,398,300,1
731,398,302,1
732,398,121,1
733,398,303,1
734,398,122,1
735,398,3334,1
736,398,304,1
737,398,305,1
738,398,3049,1
739,398,307,1
740,398,308,1
741,398,309,1
742,398,311,1
743,398,310,1
744,398,3335,1
745,398,297,1
746,398,2071,1
747,398,313,1
748,398,314,1
749,398,315,1
750,398,316,1
751,398,317,1
752,398,319,1
753,398,318,1
754,398,124,1
755,398,125,1
756,398,320,1
757,398,126,1
758,398,306,1
759,398,127,1
760,398,3336,1
761,398,1652,1
762,398,321,1
763,398,323,1
764,398,2062,1
765,398,322,1
766,398,3337,1
767,398,70,1
768,398,324,1
769,398,3338,1
770,398,325,1
771,398,326,1
772,398,1359,1
773,398,327,1
774,398,328,1
775,398,329,1
776,398,330,1
777,398,331,1
778,398,3339,1
779,398,34,1
780,398,129,1
781,398,1382,1
782,398,332,1
783,398,333,1
784,398,71,1
785,398,334,1
786,398,131,1
787,398,1386,1
788,398,335,1
789,398,3340,1
790,398,337,1
791,398,338,1
792,398,339,1
793,398,132,1
794,398,3341,1
795,398,340,1
796,398,341,1
797,398,3342,1
798,398,342,1
799,398,345,1
800,398,344,1
801,398,343,1
802,398,3343,1
803,398,133,1
804,398,347,1
805,398,3344,1
806,398,346,1
807,398,135,1
808,398,3345,1
809,398,136,1
810,398,349,1
811,398,350,1
812,398,351,1
813,398,3346,1
814,398,3347,1
815,398,3348,1
816,398,352,1
817,398,353,1
818,398,354,1
819,398,355,1
820,398,137,1
821,398,356,1
822,398,357,1
823,398,358,1
824,398,359,1
825,398,360,1
826,398,361,1
827,398,3349,1
828,398,3350,1
829,398,363,1
830,398,43,1
831,398,3351,1
832,398,1590,1
833,398,364,1
834,398,362,1
835,398,365,1
836,398,3352,1
837,398,366,1
838,398,367,1
839,398,3353,1
840,398,368,1
841,398,371,1
842,398,369,1
843,398,370,1
844,398,372,1
845,398,3354,1
846,398,374,1
847,398,373,1
848,398,375,1
849,398,376,1
850,398,3355,1
851,398,139,1
852,398,377,1
853,398,378,1
854,398,380,1
855,398,382,1
856,398,3356,1
857,398,381,1
858,398,2581,1
859,398,383,1
860,398,3357,1
861,398,384,1
862,398,46,1
863,398,385,1
864,398,3358,1
865,398,3359,1
866,398,386,1
867,398,142,1
868,398,1687,1
869,398,1136,1
870,398,387,1
871,398,388,1
872,398,144,1
873,398,389,1
874,398,390,1
875,398,391,1
876,398,392,1
877,398,348,1
878,398,393,1
879,398,394,1
880,398,395,1
881,398,396,1
882,398,397,1
883,398,48,1
884,398,3360,0
885,398,3361,0
886,398,3362,0
887,398,2171,0
888,399,48,1
889,400,48,1
890,401,48,1
891,402,48,1
892,403,48,1
893,404,48,1
894,405,48,1
895,406,48,1
896,355,48,1
897,407,48,1
898,408,48,1
899,29,48,1
900,409,48,1
901,410,48,1
902,411,48,1
903,412,48,1
904,413,48,1
905,414,48,1
906,348,48,1
907,20,48,1
908,415,48,1
909,416,48,1
910,71,48,1
911,132,48,1
912,417,48,1
913,418,48,1
914,419,48,1
915,420,48,1
916,134,48,1
917,138,48,1
918,421,48,1
919,422,48,1
920,152,48,1
921,423,48,1
922,424,48,1
923,52,48,1
924,49,48,1
925,425,48,1
926,426,48,1
927,427,48,1
928,428,48,1
929,429,48,1
930,69,48,1
931,430,48,1
932,431,48,1
933,148,48,1
934,261,48,1
935,432,48,1
936,433,48,1
937,434,48,1
938,435,48,1
939,436,48,1
940,437,48,1
941,438,48,1
942,439,48,1
943,440,48,1
944,441,48,1
945,442,48,1
946,443,48,1
947,444,48,1
948,445,48,1
949,446,48,1
950,447,48,1
951,395,48,1
952,73,48,1
953,448,48,1
954,449,48,1
955,450,48,1
956,451,48,1
957,452,48,1
958,42,48,1
959,453,48,1
960,454,48,1
961,455,48,1
962,95,48,1
963,45,48,1
964,456,48,1
965,275,48,1
966,457,48,1
967,458,48,1
968,459,48,1
969,460,48,1
970,461,48,1
971,462,48,1
972,135,48,1
973,463,48,1
974,464,48,1
975,465,48,1
976,466,48,1
977,467,48,1
978,468,48,1
979,469,48,1
980,470,48,1
981,79,48,1
982,471,48,1
983,19,48,1
984,472,48,1
985,67,48,1
986,372,48,1
987,473,48,1
988,474,48,1
989,301,48,1
990,475,48,1
991,476,48,1
992,477,48,1
993,478,48,1
994,479,48,1
995,480,48,1
996,481,48,1
997,482,48,1
998,483,48,1
999,484,48,1
1000,485,48,1
1001,50,48,1
1002,486,48,1
1003,487,48,1
1004,488,48,1
1005,489,48,1
1006,490,48,1
1007,143,48,1
1008,491,48,1
1009,492,48,1
1010,493,48,1
1011,153,48,1
1012,494,48,1
1013,495,48,1
1014,496,48,1
1015,54,48,1
1016,497,48,1
1017,237,48,1
1018,498,48,1
1019,78,48,1
1020,499,48,1
1021,500,48,1
1022,501,48,1
1023,502,48,1
1024,503,48,1
1025,504,48,1
1026,505,48,1
1027,506,48,1
1028,10,48,1
1029,507,48,1
1030,508,48,1
1031,509,48,1
1032,510,48,1
1033,511,48,1
1034,12,48,1
1035,362,48,1
1036,512,48,1
1037,304,48,1
1038,82,48,1
1039,513,48,1
1040,514,48,1
1041,515,48,1
1042,268,48,1
1043,136,48,1
1044,516,48,1
1045,341,48,1
1046,517,48,1
1047,518,48,1
1048,519,48,1
1049,520,48,1
1050,521,48,1
1051,522,48,1
1052,523,48,1
1053,524,48,1
1054,525,48,1
1055,526,48,1
1056,44,48,1
1057,527,48,1
1058,528,48,1
1059,529,48,1
1060,530,48,1
1061,531,48,1
1062,532,48,1
1063,533,48,1
1064,534,48,1
1065,535,48,1
1066,536,48,1
1067,537,48,1
1068,538,48,1
1069,392,48,1
1070,539,48,1
1071,540,48,1
1072,541,48,1
1073,542,48,1
1074,543,48,1
1075,544,48,1
1076,545,48,1
1077,546,48,1
1078,547,48,1
1079,548,48,1
1080,549,48,1
1081,550,48,1
1082,551,48,1
1083,552,48,1
1084,553,48,1
1085,554,48,1
1086,555,48,1
1087,556,48,1
1088,557,48,1
1089,558,48,1
1090,559,48,1
1091,560,48,1
1092,48,20,1
1093,48,71,1
1094,48,418,1
1095,48,148,1
1096,48,29,1
1097,48,3363,1
1098,48,430,1
1099,48,422,1
1100,48,421,1
1101,48,49,1
1102,48,425,1
1103,48,420,1
1104,48,3364,1
1105,48,152,1
1106,48,423,1
1107,48,467,1
1108,48,416,1
1109,48,963,1
1110,48,428,1
1111,48,417,1
1112,48,431,1
1113,48,424,1
1114,48,434,1
1115,48,437,1
1116,48,73,1
1117,48,1579,1
1118,48,429,1
1119,48,69,1
1120,48,134,1
1121,48,445,1
1122,48,1782,1
1123,48,1926,1
1124,48,348,1
1125,48,447,1
1126,48,510,1
1127,48,504,1
1128,48,440,1
1129,48,138,1
1130,48,453,1
1131,48,455,1
1132,48,432,1
1133,48,449,1
1134,48,451,1
1135,48,459,1
1136,48,460,1
1137,48,355,1
1138,48,408,1
1139,48,752,1
1140,48,516,1
1141,48,517,1
1142,48,45,1
1143,48,522,1
1144,48,135,1
1145,48,414,1
1146,48,546,1
1147,48,463,1
1148,48,466,1
1149,48,95,1
1150,48,52,1
1151,48,400,1
1152,48,456,1
1153,48,448,1
1154,48,1500,1
1155,48,1102,1
1156,48,626,1
1157,48,756,1
1158,48,472,1
1159,48,450,1
1160,48,999,1
1161,48,438,1
1162,48,415,1
1163,48,372,1
1164,48,473,1
1165,48,301,1
1166,48,507,1
1167,48,461,1
1168,48,514,1
1169,48,477,1
1170,48,441,1
1171,48,443,1
1172,48,2038,1
1173,48,478,1
1174,48,479,1
1175,48,480,1
1176,48,851,1
1177,48,483,1
1178,48,484,1
1179,48,395,1
1180,48,487,1
1181,48,558,1
1182,48,488,1
1183,48,489,1
1184,48,490,1
1185,48,143,1
1186,48,468,1
1187,48,412,1
1188,48,492,1
1189,48,493,1
1190,48,498,1
1191,48,54,1
1192,48,497,1
1193,48,435,1
1194,48,19,1
1195,48,499,1
1196,48,692,1
1197,48,500,1
1198,48,750,1
1199,48,436,1
1200,48,979,1
1201,48,7,1
1202,48,458,1
1203,48,737,1
1204,48,667,1
1205,48,503,1
1206,48,36,1
1207,48,506,1
1208,48,3365,1
1209,48,10,1
1210,48,508,1
1211,48,433,1
1212,48,511,1
1213,48,12,1
1214,48,406,1
1215,48,411,1
1216,48,512,1
1217,48,304,1
1218,48,82,1
1219,48,3366,1
1220,48,515,1
1221,48,268,1
1222,48,136,1
1223,48,341,1
1224,48,362,1
1225,48,462,1
1226,48,521,1
1227,48,444,1
1228,48,523,1
1229,48,525,1
1230,48,44,1
1231,48,527,1
1232,48,528,1
1233,48,3230,1
1234,48,529,1
1235,48,481,1
1236,48,482,1
1237,48,531,1
1238,48,532,1
1239,48,533,1
1240,48,530,1
1241,48,524,1
1242,48,534,1
1243,48,535,1
1244,48,536,1
1245,48,537,1
1246,48,413,1
1247,48,538,1
1248,48,392,1
1249,48,540,1
1250,48,541,1
1251,48,542,1
1252,48,543,1
1253,48,539,1
1254,48,544,1
1255,48,545,1
1256,48,547,1
1257,48,548,1
1258,48,549,1
1259,48,747,1
1260,48,485,1
1261,48,550,1
1262,48,551,1
1263,48,854,1
1264,48,552,1
1265,48,3367,1
1266,48,553,1
1267,48,554,1
1268,48,2544,1
1269,48,50,1
1270,48,555,1
1271,48,404,1
1272,48,556,1
1273,48,557,1
1274,48,559,1
1275,48,560,1
1276,48,1367,1
1277,48,42,0
1278,48,3089,0
1279,48,1453,0
1280,48,3283,0
1281,48,2495,0
1282,48,3057,0
1283,48,476,0
1284,48,475,0
1285,48,132,0
1286,561,737,1
1287,562,737,1
1288,563,737,1
1289,499,737,1
1290,564,737,1
1291,565,737,1
1292,566,737,1
1293,497,737,1
1294,567,737,1
1295,568,737,1
1296,61,737,1
1297,569,737,1
1298,570,737,1
1299,571,737,1
1300,572,737,1
1301,573,737,1
1302,574,737,1
1303,575,737,1
1304,576,737,1
1305,577,737,1
1306,578,737,1
1307,579,737,1
1308,580,737,1
1309,581,737,1
1310,582,737,1
1311,583,737,1
1312,114,737,1
1313,584,737,1
1314,585,737,1
1315,586,737,1
1316,587,737,1
1317,588,737,1
1318,122,737,1
1319,427,737,1
1320,589,737,1
1321,590,737,1
1322,591,737,1
1323,592,737,1
1324,190,737,1
1325,593,737,1
1326,594,737,1
1327,319,737,1
1328,503,737,1
1329,595,737,1
1330,596,737,1
1331,14,737,1
1332,348,737,1
1333,116,737,1
1334,49,737,1
1335,597,737,1
1336,598,737,1
1337,599,737,1
1338,600,737,1
1339,601,737,1
1340,39,737,1
1341,183,737,1
1342,602,737,1
1343,603,737,1
1344,604,737,1
1345,605,737,1
1346,606,737,1
1347,275,737,1
1348,607,737,1
1349,194,737,1
1350,608,737,1
1351,609,737,1
1352,610,737,1
1353,611,737,1
1354,612,737,1
1355,102,737,1
1356,613,737,1
1357,614,737,1
1358,401,737,1
1359,615,737,1
1360,616,737,1
1361,105,737,1
1362,546,737,1
1363,222,737,1
1364,617,737,1
1365,618,737,1
1366,619,737,1
1367,57,737,1
1368,243,737,1
1369,620,737,1
1370,621,737,1
1371,622,737,1
1372,623,737,1
1373,372,737,1
1374,624,737,1
1375,234,737,1
1376,112,737,1
1377,625,737,1
1378,449,737,1
1379,626,737,1
1380,502,737,1
1381,471,737,1
1382,627,737,1
1383,628,737,1
1384,184,737,1
1385,629,737,1
1386,630,737,1
1387,631,737,1
1388,58,737,1
1389,632,737,1
1390,633,737,1
1391,634,737,1
1392,635,737,1
1393,636,737,1
1394,637,737,1
1395,474,737,1
1396,216,737,1
1397,638,737,1
1398,639,737,1
1399,640,737,1
1400,106,737,1
1401,641,737,1
1402,642,737,1
1403,220,737,1
1404,643,737,1
1405,644,737,1
1406,496,737,1
1407,645,737,1
1408,440,737,1
1409,646,737,1
1410,647,737,1
1411,648,737,1
1412,649,737,1
1413,435,737,1
1414,650,737,1
1415,651,737,1
1416,652,737,1
1417,290,737,1
1418,653,737,1
1419,654,737,1
1420,655,737,1
1421,656,737,1
1422,657,737,1
1423,658,737,1
1424,659,737,1
1425,660,737,1
1426,661,737,1
1427,451,737,1
1428,258,737,1
1429,662,737,1
1430,78,737,1
1431,188,737,1
1432,19,737,1
1433,354,737,1
1434,663,737,1
1435,664,737,1
1436,665,737,1
1437,666,737,1
1438,667,737,1
1439,450,737,1
1440,21,737,1
1441,668,737,1
1442,274,737,1
1443,669,737,1
1444,670,737,1
1445,671,737,1
1446,173,737,1
1447,672,737,1
1448,411,737,1
1449,673,737,1
1450,674,737,1
1451,228,737,1
1452,675,737,1
1453,676,737,1
1454,677,737,1
1455,678,737,1
1456,679,737,1
1457,680,737,1
1458,206,737,1
1459,681,737,1
1460,682,737,1
1461,99,737,1
1462,683,737,1
1463,93,737,1
1464,684,737,1
1465,685,737,1
1466,686,737,1
1467,687,737,1
1468,688,737,1
1469,689,737,1
1470,690,737,1
1471,691,737,1
1472,692,737,1
1473,204,737,1
1474,549,737,1
1475,693,737,1
1476,694,737,1
1477,695,737,1
1478,696,737,1
1479,697,737,1
1480,104,737,1
1481,698,737,1
1482,699,737,1
1483,700,737,1
1484,701,737,1
1485,221,737,1
1486,702,737,1
1487,223,737,1
1488,52,737,1
1489,703,737,1
1490,704,737,1
1491,705,737,1
1492,706,737,1
1493,224,737,1
1494,707,737,1
1495,708,737,1
1496,422,737,1
1497,383,737,1
1498,161,737,1
1499,709,737,1
1500,253,737,1
1501,710,737,1
1502,711,737,1
1503,712,737,1
1504,713,737,1
1505,714,737,1
1506,505,737,1
1507,531,737,1
1508,715,737,1
1509,716,737,1
1510,717,737,1
1511,718,737,1
1512,719,737,1
1513,720,737,1
1514,721,737,1
1515,722,737,1
1516,135,737,1
1517,723,737,1
1518,724,737,1
1519,725,737,1
1520,726,737,1
1521,727,737,1
1522,728,737,1
1523,434,737,1
1524,729,737,1
1525,730,737,1
1526,42,737,1
1527,731,737,1
1528,402,737,1
1529,7,737,1
1530,242,737,1
1531,732,737,1
1532,733,737,1
1533,734,737,1
1534,735,737,1
1535,736,737,0
1536,737,499,1
1537,737,562,1
1538,737,567,1
1539,737,566,1
1540,737,116,1
1541,737,569,1
1542,737,565,1
1543,737,572,1
1544,737,575,1
1545,737,114,1
1546,737,585,1
1547,737,14,1
1548,737,61,1
1549,737,497,1
1550,737,588,1
1551,737,591,1
1552,737,502,1
1553,737,592,1
1554,737,593,1
1555,737,578,1
1556,737,581,1
1557,737,319,1
1558,737,503,1
1559,737,611,1
1560,737,595,1
1561,737,596,1
1562,737,617,1
1563,737,619,1
1564,737,564,1
1565,737,597,1
1566,737,586,1
1567,737,598,1
1568,737,599,1
1569,737,600,1
1570,737,122,1
1571,737,450,1
1572,737,183,1
1573,737,190,1
1574,737,605,1
1575,737,275,1
1576,737,577,1
1577,737,576,1
1578,737,632,1
1579,737,579,1
1580,737,194,1
1581,737,428,1
1582,737,594,1
1583,737,582,1
1584,737,474,1
1585,737,612,1
1586,737,614,1
1587,737,615,1
1588,737,561,1
1589,737,700,1
1590,737,105,1
1591,737,222,1
1592,737,348,1
1593,737,57,1
1594,737,253,1
1595,737,243,1
1596,737,3368,1
1597,737,620,1
1598,737,621,1
1599,737,570,1
1600,737,622,1
1601,737,656,1
1602,737,623,1
1603,737,372,1
1604,737,112,1
1605,737,449,1
1606,737,626,1
1607,737,627,1
1608,737,628,1
1609,737,184,1
1610,737,601,1
1611,737,191,1
1612,737,39,1
1613,737,629,1
1614,737,568,1
1615,737,1291,1
1616,737,630,1
1617,737,978,1
1618,737,603,1
1619,737,573,1
1620,737,683,1
1621,737,688,1
1622,737,580,1
1623,737,634,1
1624,737,609,1
1625,737,610,1
1626,737,637,1
1627,737,1235,1
1628,737,216,1
1629,737,546,1
1630,737,401,1
1631,737,639,1
1632,737,640,1
1633,737,641,1
1634,737,220,1
1635,737,643,1
1636,737,645,1
1637,737,440,1
1638,737,618,1
1639,737,1286,1
1640,737,649,1
1641,737,651,1
1642,737,712,1
1643,737,714,1
1644,737,505,1
1645,737,531,1
1646,737,715,1
1647,737,654,1
1648,737,655,1
1649,737,587,1
